"Message",Normal,"Embedded manifest in System.Xml.XDocument: System.Xml.Resources.System.Xml.XDocument.rd.xml"
"Message",Normal,"Embedded manifest in System.Xml.XmlSerializer: System.Xml.XmlSerializer.Resources.System.Xml.XmlSerializer.rd.xml"
"Message",Normal,"Embedded manifest in System.Private.Interop: Resources.System.Private.Interop.rd.xml"
"Message",Normal,"Embedded manifest in Plugin.Share: Plugin.Share.Properties.Plugin.Share.rd.xml"
"Message",Normal,"Newtonsoft.Json"
"Message",Normal,"Imported XAML Roots from 2 files:"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\KTigersTV.UWP.xr.xml"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\Xamarin.Forms.Platform.UAP\Xamarin.Forms.Platform.UAP.xr.xml"
"Message",Normal,"Running 'Mcg' transform, heap at 252 MB."
"Message",High,"Computing application closure and generating interop code"
"Message",Normal,"  List of .lib files:"
"Message",Normal,"      WindowsApp.lib"
"Message",Normal,"  List of .lib search paths:"
"Message",Normal,"      C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\arm"
"Message",Normal,"  Loading exports from libs..."
"Message",Normal,"      2866 exports read from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\arm\WindowsApp.lib'."
"Message",High,"  Loading 98 modules..."
"Message",Normal,"          P/Invoke 'RhWaitForPendingFinalizers' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhWaitForPendingFinalizers'."
"Message",Normal,"          P/Invoke 'RhYield' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhYield'."
"Message",Normal,"          P/Invoke 'RhCompatibleReentrantWaitAny' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhCompatibleReentrantWaitAny'."
"Message",Normal,"          P/Invoke '_ecvt_s' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!_ecvt_s'."
"Message",Normal,"          P/Invoke 'memmove' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!memmove'."
"Message",Normal,"          P/Invoke 'CallingConventionConverter_GetStubs' with [DllImport(ExactSpelling=true)] resolved to '*!CallingConventionConverter_GetStubs'."
"Message",Normal,"          P/Invoke 'CallingConventionConverter_SpecifyCommonStubData' with [DllImport(ExactSpelling=true)] resolved to '*!CallingConventionConverter_SpecifyCommonStubData'."
"Message",Normal,"          P/Invoke 'GetLastError' resolved to 'api-ms-win-core-errorhandling-l1-1-1.dll!GetLastError' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\arm\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RoInitialize' resolved to 'api-ms-win-core-winrt-l1-1-0.dll!RoInitialize' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\arm\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'IsValidLocaleName' resolved to 'api-ms-win-core-localization-l1-2-1.dll!IsValidLocaleName' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\arm\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'ResolveLocaleName' resolved to 'api-ms-win-core-localization-l1-2-1.dll!ResolveLocaleName' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\arm\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'GetCPInfoExW' resolved to 'api-ms-win-core-localization-l1-2-1.dll!GetCPInfoExW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\arm\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'api-ms-win-core-winrt-robuffer-l1-1-0.dll!RoGetBufferMarshaler' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\arm\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'CoCreateInstance' with [DllImport(ExactSpelling=true)] resolved to 'api-ms-win-core-com-l1-1-0.dll!CoCreateInstance'."
"Message",Normal,"          P/Invoke '#6' resolved to 'oleaut32.dll!#6' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\arm\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RtlIpv6AddressToStringExW' resolved to 'ntdll.dll!RtlIpv6AddressToStringExW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\arm\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RtlIpv4AddressToStringExW' resolved to 'ntdll.dll!RtlIpv4AddressToStringExW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\arm\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'FormatMessageW' resolved to 'api-ms-win-core-localization-l1-2-1.dll!FormatMessageW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.15063.0\um\arm\WindowsApp.lib'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 306 MB."
"Message",High,"Generating serialization code"
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Users\cheah\.nuget\packages\microsoft.net.native.compiler\1.6.2\tools\ARM\ilc\csc\csc.exe /noconfig @""C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\intermediate\KTigersTV.UWP.McgInterop.rsp"""
"Message",Normal,"The assembly 'Newtonsoft.Json.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/intermediate/PreMergeILTransformed/Newtonsoft.Json.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\Newtonsoft.Json.dll"
"Message",Normal,"The type 'System.Net.Sockets.IPAddressExtensions' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.Net.NameResolution.dll"
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.Net.Sockets.dll"
"Message",Normal,"The assembly 'System.Runtime.WindowsRuntime.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/intermediate/TransformedSRWR/System.Runtime.WindowsRuntime.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.Runtime.WindowsRuntime.dll"
"Message",Normal,"The assembly 'Xamarin.Forms.Core.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/intermediate/PreMergeILTransformed/Xamarin.Forms.Core.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\Xamarin.Forms.Core.dll"
"Message",Normal,"The assembly 'Xamarin.Forms.Xaml.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/intermediate/PreMergeILTransformed/Xamarin.Forms.Xaml.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\Xamarin.Forms.Xaml.dll"
"Message",Normal,"The assembly 'KTigersTV.UWP.exe' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/intermediate/PreMergeILTransformed/KTigersTV.UWP.exe"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\KTigersTV.UWP.exe"
"Message",Normal,"The assembly 'KTigersTV.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/KTigersTV.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\KTigersTV.dll"
"Message",Normal,"The assembly 'Microsoft.CSharp.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/Microsoft.CSharp.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\Microsoft.CSharp.dll"
"Message",Normal,"The assembly 'Microsoft.VisualBasic.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/Microsoft.VisualBasic.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\Microsoft.VisualBasic.dll"
"Message",Normal,"The assembly 'Microsoft.Win32.Primitives.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/Microsoft.Win32.Primitives.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\Microsoft.Win32.Primitives.dll"
"Message",Normal,"The assembly 'mscorlib.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/mscorlib.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\mscorlib.dll"
"Message",Normal,"The assembly 'Newtonsoft.Json.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/intermediate/PreMergeILTransformed/Newtonsoft.Json.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\Newtonsoft.Json.dll"
"Message",Normal,"The assembly 'Plugin.Share.Abstractions.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/Plugin.Share.Abstractions.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\Plugin.Share.Abstractions.dll"
"Message",Normal,"The assembly 'Plugin.Share.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/Plugin.Share.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\Plugin.Share.dll"
"Message",Normal,"The assembly 'System.AppContext.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.AppContext.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.AppContext.dll"
"Message",Normal,"The assembly 'System.Buffers.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.Buffers.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.Buffers.dll"
"Message",Normal,"The assembly 'System.Collections.Concurrent.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.Collections.Concurrent.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.Collections.Concurrent.dll"
"Message",Normal,"The assembly 'System.Collections.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.Collections.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.Collections.dll"
"Message",Normal,"The assembly 'System.Collections.Immutable.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.Collections.Immutable.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.Collections.Immutable.dll"
"Message",Normal,"The assembly 'System.Collections.NonGeneric.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.Collections.NonGeneric.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.Collections.NonGeneric.dll"
"Message",Normal,"The assembly 'System.Collections.Specialized.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.Collections.Specialized.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.Collections.Specialized.dll"
"Message",Normal,"The assembly 'System.ComponentModel.Annotations.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.ComponentModel.Annotations.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.ComponentModel.Annotations.dll"
"Message",Normal,"The assembly 'System.ComponentModel.DataAnnotations.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.ComponentModel.DataAnnotations.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.ComponentModel.DataAnnotations.dll"
"Message",Normal,"The assembly 'System.ComponentModel.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.ComponentModel.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.ComponentModel.dll"
"Message",Normal,"The assembly 'System.ComponentModel.EventBasedAsync.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.ComponentModel.EventBasedAsync.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.ComponentModel.EventBasedAsync.dll"
"Message",Normal,"The assembly 'System.ComponentModel.Primitives.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.ComponentModel.Primitives.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.ComponentModel.Primitives.dll"
"Message",Normal,"The assembly 'System.ComponentModel.TypeConverter.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.ComponentModel.TypeConverter.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.ComponentModel.TypeConverter.dll"
"Message",Normal,"The assembly 'System.Console.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.Console.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.Console.dll"
"Message",Normal,"The assembly 'System.Core.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.Core.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.Core.dll"
"Message",Normal,"The assembly 'System.Data.Common.dll' is found in more than one folder."
"Message",Normal,"file:///C:/Users/cheah/documents/visual studio 2017/Projects/KTigersTV/KTigersTV/KTigersTV.UWP/obj/ARM/Release/ilc/in/System.Data.Common.dll"
"Message",Normal,"C:\Users\cheah\documents\visual studio 2017\Projects\KTigersTV\KTigersTV\KTigersTV.UWP\obj\ARM\Release\ilc\in\System.Data.Common.dll"
"Message",Normal,"The assembly 'System.Diagnostics.Contracts.dll' is found in more than one folder."
